# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.16.1
#@/tick	21037
#@/user_id	edf49405-f6ee-4acb-88d3-58294728cd25
nei rong 	內容	c=8 d=5.06728 t=21037
nei wang 	內網	c=3 d=2.28801 t=21037
nei zhi 	內置	c=2 d=1.79348 t=21037
neng 	能	c=56 d=9.26358 t=21037
neng bu neng 	能不能	c=13 d=4.34712 t=21037
neng da 	能打	c=1 d=0.985112 t=21037
neng dong 	能動	c=1 d=0.847894 t=21037
neng dong le 	能動了	c=1 d=0.782705 t=21037
neng fou 	能否	c=6 d=2.37039 t=21037
neng huo 	能活	c=2 d=1.8429 t=21037
neng kan 	能看	c=1 d=0.932394 t=21037
neng pao 	能跑	c=2 d=1.60122 t=21037
neng shi bie 	能識別	c=1 d=0.790571 t=21037
neng yong 	能用	c=4 d=1.76257 t=21037
neng yong dao 	能用到	c=1 d=0.759572 t=21037
neng you 	能有	c=2 d=1.13406 t=21037
neng yun xing 	能運行	c=1 d=0.579842 t=21037
ni 	你	c=77 d=10.8801 t=21037
ni a 	你啊	c=0 d=0.0726149 t=21037
ni a yong 	你啊用	c=1 d=0.729789 t=21037
ni bu yong 	你不用	c=1 d=0.951229 t=21037
ni de 	你的	c=7 d=2.87729 t=21037
ni dei xian 	你得先	c=1 d=0.628135 t=21037
ni dou 	你都	c=1 d=0.865022 t=21037
ni gan 	你幹	c=0 d=0.0995012 t=21037
ni gan jiu wan le 	你幹就完了	c=1 d=1 t=21037
ni gei wo 	你給我	c=1 d=0.744532 t=21037
ni hai shi 	你還是	c=1 d=0.680451 t=21037
ni hao 	你好	c=60 d=28.0156 t=21037
ni hui 	你會	c=1 d=0.847894 t=21037
ni huo xu 	你或許	c=1 d=0.582748 t=21037
ni jie wo 	你借我	c=1 d=0.980199 t=21037
ni jiu 	你就	c=1 d=0.923116 t=21037
ni jue de 	你覺得	c=2 d=1.40102 t=21037
ni ke 	你可	c=1 d=0.869358 t=21037
ni ke yi 	你可以	c=7 d=2.0525 t=21037
ni le 	膩了	c=3 d=1.2362 t=21037
ni liang ge 	你兩個	c=1 d=0.301194 t=21037
ni men 	你們	c=3 d=1.68353 t=21037
ni na 	你拿	c=1 d=0.603506 t=21037
ni na ge 	你那個	c=2 d=0.949893 t=21037
ni qu 	你去	c=1 d=0.798516 t=21037
ni rang wo 	你讓我	c=1 d=0.442639 t=21037
ni ren wei 	你認爲	c=6 d=2.4689 t=21037
ni shi 	你是	c=28 d=16.0939 t=21037
ni shi ge 	你是個	c=1 d=0.955997 t=21037
ni shuo 	你說	c=2 d=1.12035 t=21037
ni tian 	逆天	c=7 d=5.85587 t=21037
ni tui jian 	你推薦	c=1 d=0.88692 t=21037
ni wan quan 	你完全	c=1 d=0.70822 t=21037
ni wang 	你忘	c=0 d=0.0740818 t=21037
ni wang le 	你忘了	c=1 d=0.744532 t=21037
ni xiang yong 	你想用	c=1 d=0.733447 t=21037
ni xu yao 	你需要	c=1 d=0.909373 t=21037
ni yao 	你要	c=3 d=1.46957 t=21037
ni ye 	你也	c=1 d=0.97531 t=21037
ni ye ke yi 	你也可以	c=2 d=0.798516 t=21037
ni ye shi 	你也是	c=1 d=0.847894 t=21037
ni yi tian 	你一天	c=1 d=0.865022 t=21037
ni yi wei 	你以爲	c=4 d=2.13412 t=21037
ni ying gai 	你應該	c=3 d=1.82271 t=21037
ni yong 	你用	c=4 d=2.67609 t=21037
ni yuan yi 	你願意	c=1 d=0.621885 t=21037
ni zai 	你在	c=0 d=0.0946485 t=21037
ni zai na me 	你在那麼	c=1 d=0.951229 t=21037
ni zen me 	你怎麼	c=1 d=0.955997 t=21037
ni zen me zhi dao 	你怎麼知道	c=1 d=0.965605 t=21037
ni zhe ge 	你這個	c=1 d=0.847894 t=21037
ni zhi dao 	你知道	c=1 d=0.543351 t=21037
ni zhi xu yao 	你只需要	c=1 d=0.242926 t=21037
nian 	唸	c=0 d=0.0865022 t=21037
nian 	年	c=1 d=0.161218 t=21037
nian ye 	粘液	c=1 d=0.99005 t=21037
nian yue ri 	年月日	c=1 d=0.946485 t=21037
niang 	娘	c=0 d=0.097531 t=21037
niang de 	孃的	c=1 d=0.970446 t=21037
niang men 	娘們	c=1 d=0.970446 t=21037
niao yong 	鳥用	c=1 d=0.774916 t=21037
ning yuan 	寧願	c=2 d=1.4966 t=21037
niu zai ku 	牛仔褲	c=2 d=1.64575 t=21037
nong 	弄	c=2 d=1.39857 t=21037
nong cheng 	弄成	c=1 d=0.722527 t=21037
nong dian 	弄點	c=1 d=0.412714 t=21037
nong hao 	弄好	c=1 d=0.985112 t=21037
nong hao ku 	弄好庫	c=1 d=0.995012 t=21037
nong ming bai 	弄明白	c=1 d=0.694197 t=21037
nu 	怒	c=0 d=0.0941765 t=21037
nu li 	努力	c=1 d=0.701173 t=21037
nu shi 	怒視	c=1 d=0.737123 t=21037
nu xu yao 	怒需要	c=1 d=0.946485 t=21037
nuo mi 	糯米	c=1 d=0.980199 t=21037
nv de 	女的	c=2 d=0.348472 t=21037
nv hai 	女孩	c=10 d=8.83309 t=21037
nv peng you 	女朋友	c=0 d=0.0856415 t=21037
nv pu 	女僕	c=1 d=0.995012 t=21037
nv zhu 	女主	c=0 d=0.0927743 t=21037
nv zi 	女子	c=4 d=3.38552 t=21037
o 	哦	c=12 d=4.289 t=21037
ou guan 	歐冠	c=0 d=0.0995012 t=21037
ou ke 	歐克	c=2 d=1.76508 t=21037
pa 	怕	c=4 d=1.69197 t=21037
pa 	爬	c=1 d=0.612626 t=21037
pa le 	怕了	c=1 d=0.400517 t=21037
pa lou ti 	爬樓梯	c=1 d=0.759572 t=21037
pa ru 	爬入	c=4 d=3.45365 t=21037
pai ban 	排版	c=1 d=0.941765 t=21037
pai lie 	排列	c=1 d=0.67368 t=21037
pai luan qi 	排卵期	c=1 d=0.985112 t=21037
pan ding 	判定	c=4 d=1.30259 t=21037
pan ding xian 	判定先	c=1 d=0.585669 t=21037
pan duan 	判斷	c=1 d=0.631284 t=21037
pang 	旁	c=1 d=0.909373 t=21037
pang bian 	旁邊	c=1 d=0.937067 t=21037
pao 	跑	c=15 d=5.55884 t=21037
pao bu dao 	跑不到	c=1 d=0.923116 t=21037
pao lu 	跑路	c=1 d=1 t=21037
pao wan 	跑完	c=2 d=1.90305 t=21037
pei 	配	c=2 d=1.96561 t=21037
pei 	陪	c=1 d=0.909373 t=21037
pei he 	配合	c=1 d=0.733447 t=21037
pei qian 	賠錢	c=1 d=0.995012 t=21037
pei se 	配色	c=2 d=1.8825 t=21037
pei tao 	配套	c=2 d=1.32642 t=21037
pei xun 	培訓	c=2 d=1.62119 t=21037
pei xun ban 	培訓班	c=1 d=0.744532 t=21037
pei zhi 	配置	c=60 d=13.9791 t=21037
pei zhi wen jian 	配置文件	c=1 d=0.99005 t=21037
pen shui 	噴水	c=28 d=18.9142 t=21037
peng le 	碰了	c=1 d=0.856415 t=21037
peng you 	朋友	c=4 d=1.17893 t=21037
pi bian 	皮鞭	c=0 d=0.0900325 t=21037
pi fu 	皮膚	c=1 d=0.878095 t=21037
pi mao 	皮毛	c=2 d=1.5855 t=21037
pi pei 	匹配	c=1 d=0.744532 t=21037
pian 	偏	c=2 d=1.30332 t=21037
pian 	片	c=4 d=2.64143 t=21037
pian bu liao 	騙不了	c=1 d=0.540641 t=21037
pian pi 	偏僻	c=0 d=0.0585669 t=21037
pian pi le 	偏僻了	c=1 d=0.588605 t=21037
pian ren 	騙人	c=8 d=3.77962 t=21037
pian ren ne 	騙人呢	c=1 d=0.594521 t=21037
pian xiang 	偏向	c=1 d=0.847894 t=21037
pian yi 	便宜	c=1 d=0.878095 t=21037
pian yi dian 	偏一點	c=1 d=0.873716 t=21037
piao 	嫖	c=1 d=0.913931 t=21037
piao 	票	c=1 d=0.625002 t=21037
piao san 	飄散	c=1 d=0.980199 t=21037
pin 	頻	c=1 d=0.913931 t=21037
pin chu 	拼出	c=1 d=0.344728 t=21037
pin he 	拼合	c=1 d=0.965605 t=21037
pin jie 	拼接	c=3 d=1.13393 t=21037
pin jie lai de 	拼接來得	c=1 d=0.965605 t=21037
pin lv 	頻率	c=17 d=8.78464 t=21037
pin pu 	頻譜	c=11 d=4.69236 t=21037
ping 	屏	c=3 d=2.19199 t=21037
ping 	平	c=1 d=0.904837 t=21037
ping chang 	平常	c=1 d=0.802519 t=21037
ping fen 	平分	c=2 d=1.59254 t=21037
ping fen 	評分	c=5 d=1.97273 t=21037
ping heng dian 	平衡點	c=1 d=0.509156 t=21037
ping hua 	平滑	c=1 d=0.980199 t=21037
ping jia 	評價	c=2 d=0.708056 t=21037
ping mu 	屏幕	c=18 d=8.96468 t=21037
ping pu 	平鋪	c=3 d=1.99005 t=21037
ping tai 	平臺	c=2 d=1.01891 t=21037
ping yong 	平庸	c=2 d=0.839836 t=21037
po 	破	c=1 d=0.489192 t=21037
po jie 	破解	c=1 d=0.737123 t=21037
pu 	普	c=0 d=0.0377192 t=21037
pu gong ying 	蒲公英	c=3 d=2.44846 t=21037
pu mian 	普麪	c=6 d=3.97417 t=21037
pu tao 	葡萄	c=3 d=1.72848 t=21037
pu tao cheng shu 	葡萄成熟	c=1 d=0.919214 t=21037
pu tao cheng shu shi 	葡萄成熟時	c=1 d=0.843665 t=21037
pu tong 	普通	c=2 d=1.0052 t=21037
pu tong ren 	普通人	c=1 d=0.514274 t=21037
pu yong 	普用	c=1 d=0.524663 t=21037
qi 	七	c=1 d=0.83527 t=21037
qi 	其	c=2 d=1.52724 t=21037
qi 	器	c=16 d=5.20809 t=21037
qi 	起	c=2 d=1.39436 t=21037
qi 	齊	c=2 d=1.66119 t=21037
qi dong 	啓動	c=19 d=5.4759 t=21037
qi dong qi 	起動器	c=1 d=0.99005 t=21037
qi dong shi 	啓動時	c=1 d=0.852144 t=21037
qi eh 	器誒	c=1 d=0.97531 t=21037
qi fu 	起伏	c=1 d=0.951229 t=21037
qi guai 	奇怪	c=1 d=1 t=21017
qi lai 	起來	c=4 d=1.6942 t=21037
qi lai le 	起來了	c=0 d=0.0125556 t=21037
qi li xiang 	七里香	c=3 d=2.08745 t=21037
qi ma 	起碼	c=2 d=1.23795 t=21037
qi shi 	其實	c=5 d=2.08467 t=21037
qi shi shi 	其實是	c=1 d=0.995012 t=21037
qi ta 	其他	c=23 d=5.54186 t=21037
qi yong 	啓用	c=1 d=0.995012 t=21037
qi yue 	契約	c=1 d=0.860708 t=21037
qi zhong 	其中	c=2 d=1.413 t=21037
qia biao 	掐表	c=1 d=0.918512 t=21037
qian 	前	c=3 d=1.31602 t=21037
qian 	千	c=2 d=0.17552 t=21037
qian 	錢	c=3 d=1.18534 t=21037
qian ban 	牽絆	c=1 d=0.802519 t=21037
qian duan 	前端	c=5 d=1.73697 t=21037
qian mian 	前面	c=2 d=1.56883 t=21037
qian ming 	簽名	c=5 d=2.11336 t=21037
qian shui 	潛水	c=1 d=0.904837 t=21037
qian tao 	嵌套	c=9 d=3.18588 t=21037
qian tao tiao 	嵌套條	c=1 d=0.955997 t=21037
qian yi 	遷移	c=1 d=0.228779 t=21037
qiang 	強	c=6 d=1.43806 t=21037
qiang 	搶	c=4 d=2.30676 t=21037
qiang 	牆	c=1 d=0.656627 t=21037
qiang bu qiang 	強不強	c=1 d=0.865022 t=21037
qiang da 	強大	c=2 d=1.8097 t=21037
qiang le 	搶了	c=1 d=0.955997 t=21037
qiang li 	強力	c=1 d=0.740818 t=21037
qiang zhuan 	強轉	c=1 d=0.932394 t=21037
qiao 	敲	c=5 d=2.85791 t=21037
qiao duo le 	敲多了	c=1 d=0.895834 t=21037
qiao ji 	敲擊	c=2 d=1.94099 t=21037
qiao ke li 	巧克力	c=1 d=0.23457 t=21037
qie huan 	切換	c=25 d=8.4489 t=21037
qin ai de 	親愛的	c=1 d=0.895834 t=21037
qing 	請	c=37 d=9.06164 t=21037
qing 	輕	c=1 d=0.644036 t=21037
qing chu 	清楚	c=1 d=0.878095 t=21037
qing gan 	情感	c=1 d=0.946485 t=21037
qing gao shou 	請高手	c=3 d=1.51617 t=21037
qing gao su wo 	請告訴我	c=2 d=1.65599 t=21037
qing jiao 	請教	c=3 d=1.77641 t=21037
qing jin xing 	請進行	c=1 d=0.895834 t=21037
qing kong 	清空	c=2 d=1.89843 t=21037
qing kuang xia 	情況下	c=2 d=1.67188 t=21037
qing li 	清理	c=2 d=1.49035 t=21037
qing liang 	輕量	c=2 d=1.61346 t=21037
qing liang hua 	輕量化	c=1 d=0.774916 t=21037
qing liang ji 	輕量級	c=5 d=2.96126 t=21037
qing lou 	青樓	c=1 d=0.891366 t=21037
qing qiu 	請求	c=16 d=4.64734 t=21037
qing shi yong 	請使用	c=1 d=0.951229 t=21037
qing tian 	晴天	c=3 d=1.70856 t=21037
qing tong 	青銅	c=1 d=0.448659 t=21037
qing tong san 	青銅三	c=1 d=0.402524 t=21037
qing wen 	請問	c=1 d=0.701173 t=21037
qing xiang 	傾向	c=0 d=0.0814647 t=21037
qing xie 	傾斜	c=3 d=2.06079 t=21037
qing yong 	請用	c=5 d=3.146 t=21037
qiu 	求	c=3 d=2.81235 t=21037
qiu sheng 	求生	c=1 d=0.71177 t=21037
qu 	區	c=3 d=0.915243 t=21037
qu 	去	c=20 d=3.58966 t=21037
qu 	曲	c=3 d=1.53579 t=21037
qu 	趣	c=1 d=0.904837 t=21037
qu bie 	區別	c=3 d=1.89583 t=21037
qu dao 	渠道	c=1 d=0.763379 t=21037
qu diao 	去掉	c=7 d=3.94594 t=21037
qu dong 	驅動	c=4 d=2.74574 t=21037
qu fen 	區分	c=3 d=1.53482 t=21037
qu lao po 	娶老婆	c=1 d=0.57695 t=21037
qu le 	去了	c=1 d=0.923116 t=21037
qu qu 	區區	c=1 d=0.927743 t=21037
qu sou suo 	去搜索	c=1 d=0.778801 t=21037
qu xian 	曲線	c=3 d=2.7228 t=21037
quan 	全	c=2 d=1.05767 t=21037
quan 	券	c=3 d=1.30495 t=21037
quan bao 	全包	c=1 d=0.878095 t=21037
quan bu 	全部	c=19 d=4.13459 t=21037
quan bu shi 	全部是	c=1 d=0.937067 t=21037
quan li 	全力	c=2 d=1.95566 t=21037
quan mian 	全面	c=1 d=0.860708 t=21037
quan ping 	全屏	c=2 d=1.5301 t=21037
quan shi 	全是	c=6 d=2.51029 t=21037
quan tian 	全天	c=2 d=0.88692 t=21037
quan xian 	權限	c=5 d=4.15477 t=21037
quan yuan 	全員	c=4 d=3.40249 t=21037
quan zai 	全在	c=1 d=0.637628 t=21037
quan zhan 	全站	c=1 d=0.970446 t=21037
que 	卻	c=1 d=0.647265 t=21037
que dian 	缺點	c=1 d=0.909373 t=21037
que ding 	確定	c=5 d=1.41819 t=21037
que shi 	確實	c=4 d=2.40278 t=21037
que shi shi 	確實是	c=1 d=0.251579 t=21037
qun 	羣	c=1 d=0.99005 t=21037
qun hao 	羣號	c=1 d=0.995012 t=21037
qun zhu 	羣主	c=2 d=1.71258 t=21037
ran hou 	然後	c=78 d=8.82461 t=21037
ran jin 	燃盡	c=7 d=3.22284 t=21037
ran jin le 	燃盡了	c=2 d=1.31379 t=21037
ran shao 	燃燒	c=1 d=0.774916 t=21037
ran wu 	染污	c=1 d=0.873716 t=21037
rang 	讓	c=60 d=10.8093 t=21037
rang chu 	讓出	c=1 d=0.980199 t=21037
rang ni 	讓你	c=3 d=1.71167 t=21037
rang ta 	讓他	c=1 d=0.946485 t=21037
rang ta 	讓它	c=21 d=4.16668 t=21037
rang wo 	讓我	c=10 d=3.23833 t=21037
rang wo men 	讓我們	c=7 d=2.96914 t=21037
rang zhe 	讓這	c=1 d=0.843665 t=21037
rao 	繞	c=1 d=0.554327 t=21037
re 	熱	c=2 d=1.67439 t=21037
re ai 	熱愛	c=1 d=0.905547 t=21037
re ai de 	熱愛的	c=2 d=1.47193 t=21037
re nao 	熱鬧	c=1 d=0.882497 t=21037
re nao qi lai le 	熱鬧起來了	c=1 d=0.126186 t=21037
ren 	人	c=19 d=6.33103 t=21037
ren 	認	c=2 d=1.71712 t=21037
ren he 	任何	c=12 d=4.96786 t=21037
ren le 	認了	c=2 d=1.41294 t=21037
ren lun 	人倫	c=0 d=0.0740818 t=21037
ren man 	人滿	c=1 d=0.923116 t=21037
ren min 	人民	c=5 d=2.77036 t=21037
ren ren 	人人	c=1 d=0.847894 t=21037
ren sheng 	人生	c=3 d=2.24276 t=21037
ren wei 	人爲	c=1 d=0.941765 t=21037
ren wei 	認爲	c=3 d=2.39996 t=21037
ren wu 	人物	c=3 d=1.27045 t=21037
ren wu 	任務	c=18 d=6.92751 t=21037
ren yi 	任意	c=1 d=0.932394 t=21037
ren zhi 	認知	c=1 d=0.818731 t=21037
reng 	仍	c=1 d=0.763379 t=21037
reng 	扔	c=1 d=0.557106 t=21037
reng dao 	扔到	c=1 d=0.752014 t=21037
reng jin 	扔進	c=4 d=1.58305 t=21037
reng jiu shi 	仍舊是	c=1 d=0.600496 t=21037
reng ran 	仍然	c=1 d=0.722527 t=21037
ri 	日	c=1 d=0.955997 t=21037
ri chang 	日常	c=3 d=1.78921 t=21037
ri he 	日和	c=1 d=0.680451 t=21037
ri qi 	日期	c=1 d=0.904837 t=21037
ri ri 	日日	c=2 d=1.83272 t=21037
ri yue 	日月	c=2 d=1.48539 t=21037
ri zhi 	日誌	c=4 d=3.17279 t=21037
rong qi 	容器	c=6 d=4.21801 t=21037
rong yu 	冗餘	c=1 d=0.683861 t=21037
ru 	入	c=1 d=0.740818 t=21037
ru 	如	c=4 d=1.82393 t=21037
ru ci 	如此	c=4 d=1.43275 t=21037
ru e 	如額	c=1 d=0.932394 t=21037
ru guo 	如果	c=39 d=6.33556 t=21037
ru he 	如何	c=166 d=21.7338 t=21037
ru kou 	入口	c=1 d=0.740818 t=21037
ru men 	入門	c=2 d=1.8295 t=21037
ru zhi 	入職	c=1 d=0.831104 t=21037
ruan jian 	軟件	c=28 d=6.75971 t=21037
ruo fei 	若非	c=2 d=1.16871 t=21037
sai 	塞	c=3 d=1.4856 t=21037
sai bo 	賽博	c=1 d=0.99005 t=21037
sai gei 	塞給	c=1 d=0.970446 t=21037
sai jin 	塞進	c=1 d=0.951229 t=21037
sai jin qu 	塞進去	c=1 d=0.839457 t=21037
san 	三	c=1 d=0.790571 t=21037
san ge 	三個	c=1 d=0.980199 t=21037
san jiao 	三角	c=3 d=2.57959 t=21037
san luan 	散亂	c=1 d=0.690734 t=21037
san nian 	三年	c=2 d=1.30518 t=21037
san ping tai 	三平臺	c=1 d=0.715338 t=21037
san tiao 	三條	c=2 d=1.78234 t=21037
sao lei 	掃雷	c=1 d=0.67368 t=21037
se 	瑟	c=2 d=1.77393 t=21037
se you 	色誘	c=1 d=0.164474 t=21037
sha 	啥	c=2 d=0.829575 t=21037
sha yi si 	啥意思	c=1 d=1 t=21037
sha yong 	啥用	c=1 d=0.650509 t=21037
sha zi 	傻子	c=1 d=0.245367 t=21037
shan 	刪	c=1 d=0.786628 t=21037
shan 	山	c=2 d=0.845867 t=21037
shan 	閃	c=1 d=0.839457 t=21037
shan chu 	刪除	c=7 d=4.03918 t=21037
shan le 	刪了	c=2 d=1.75201 t=21037
shan shuo 	閃爍	c=1 d=0.985112 t=21037
shang 	上	c=27 d=7.64785 t=21037
shang ceng 	上層	c=2 d=1.79276 t=21037
shang chuan 	上傳	c=1 d=0.995012 t=21037
shang di 	上帝	c=8 d=4.09806 t=21037
shang dian 	商店	c=2 d=1.59699 t=21037
shang fang 	上方	c=2 d=1.68572 t=21037
shang ge 	上個	c=1 d=0.546074 t=21037
shang ke le 	上課了	c=1 d=0.980199 t=21037
shang lan 	上欄	c=1 d=0.847894 t=21037
shang le 	上了	c=1 d=0.965605 t=21037
shang mian 	上面	c=6 d=2.96356 t=21037
shang qian 	上千	c=1 d=0.771052 t=21037
shang shou 	上手	c=2 d=1.47988 t=21037
shang xia 	上下	c=9 d=4.85606 t=21037
shang xia wen 	上下文	c=8 d=3.13534 t=21037
shang xian 	上限	c=1 d=0.99005 t=21037
shang yi ci 	上一次	c=1 d=0.891366 t=21037
shang yi ge 	上一個	c=1 d=0.794534 t=21037
shang yi shou 	上一首	c=7 d=4.43168 t=21037
shang you 	上游	c=2 d=1.65543 t=21037
shao 	少	c=2 d=1.29285 t=21037
shao 	燒	c=4 d=1.92741 t=21037
shao de 	少的	c=1 d=0.937067 t=21037
shao diao 	燒掉	c=1 d=0.371577 t=21037
shao le 	少了	c=1 d=0.771052 t=21037
shao nian 	少年	c=1 d=0.637628 t=21037
shao qian 	燒錢	c=2 d=1.04422 t=21037
she bei 	設備	c=2 d=1.78416 t=21037
she ji 	設計	c=6 d=3.36777 t=21037
she me 	什麼	c=90 d=20.6972 t=21037
she qu 	社區	c=1 d=0.970446 t=21037
she xiang tou 	攝像頭	c=1 d=0.965605 t=21037
she zhi 	設置	c=10 d=4.42955 t=21037
shen 	沈	c=4 d=2.38394 t=21037
shen 	神	c=4 d=2.38117 t=21037
shen fen 	身份	c=2 d=1.02368 t=21037
shen le 	神了	c=3 d=1.56036 t=21037
shen me de 	什麼的	c=1 d=0.955997 t=21037
shen me yi si 	什麼意思	c=1 d=0.798516 t=21037
shen mei 	審美	c=2 d=1.16456 t=21037
shen mi 	神祕	c=1 d=0.923116 t=21037
shen ru 	深入	c=1 d=0.798516 t=21037
shen se 	深色	c=4 d=1.9214 t=21037
shen shi 	紳士	c=3 d=2.97025 t=21037
shen ti 	身體	c=3 d=0.783424 t=21037
shen ye 	深夜	c=1 d=0.729789 t=21037
shen zhi 	沈之	c=1 d=0.923116 t=21037
shen zhi 	甚至	c=2 d=1.14837 t=21037
sheng 	生	c=1 d=0.666977 t=21037
sheng 	省	c=2 d=0.706261 t=21037
sheng 	聖	c=1 d=0.970446 t=21037
sheng 	聲	c=1 d=0.985112 t=21037
sheng cheng 	生成	c=3 d=2.34726 t=21037
sheng dian 	省電	c=3 d=1.65993 t=21037
sheng jiang 	升降	c=1 d=0.891366 t=21037
sheng ming 	生命	c=2 d=1.12099 t=21037
sheng ming 	聲明	c=2 d=0.817125 t=21037
sheng ming shi 	聲明式	c=1 d=0.45612 t=21037
sheng ming zhou qi 	生命週期	c=1 d=0.499074 t=21037
sheng qi 	生氣	c=1 d=0.83527 t=21037
sheng qian 	省錢	c=2 d=1.50031 t=21037
sheng shui 	聖水	c=1 d=0.960789 t=21037
sheng tai 	生態	c=3 d=1.69269 t=21037
sheng xia 	剩下	c=1 d=0.951229 t=21037
sheng xiao 	生效	c=1 d=0.980199 t=21037
sheng yin 	聲音	c=5 d=3.37941 t=21037
shi 	事	c=3 d=1.78547 t=21037
shi 	式	c=4 d=1.61065 t=21037
shi 	是	c=351 d=19.8808 t=21037
shi 	時	c=25 d=6.14632 t=21037
shi 	詩	c=1 d=0.932394 t=21037
shi ba 	是吧	c=1 d=1 t=21037
shi bai 	失敗	c=17 d=7.59315 t=21037
shi bie 	識別	c=2 d=1.70387 t=21037
shi bie dao 	識別到	c=1 d=0.625002 t=21037
shi bing 	士兵	c=1 d=0.995012 t=21037
shi bu shi 	是不是	c=11 d=4.0184 t=21037
shi bu shi 	時不時	c=1 d=0.852144 t=21037
shi chang 	時長	c=14 d=7.96456 t=21037
shi dai 	時代	c=1 d=0.955997 t=21037
shi de 	是的	c=1 d=1 t=21037
shi e 	十惡	c=1 d=0.852144 t=21037
shi er 	十二	c=4 d=2.58901 t=21037
shi fen 	十分	c=1 d=0.951229 t=21037
shi fen 	時分	c=1 d=1 t=21037
shi fou 	是否	c=8 d=1.81168 t=21037
shi fou ke yi 	是否可以	c=1 d=0.843665 t=21037
shi fu 	師傅	c=1 d=0.810584 t=21037
shi fu 	師父	c=3 d=1.79189 t=21037
shi guo 	試過	c=2 d=0.923116 t=21037
shi hou 	時候	c=14 d=5.73455 t=21037
shi ji 	十幾	c=1 d=0.321422 t=21037
shi ji ci 	十幾次	c=1 d=0.647265 t=21037
shi ji kuai 	十幾塊	c=1 d=0.873716 t=21037
shi ji shang 	實際上	c=4 d=2.06624 t=21037
shi jian 	世間	c=4 d=2.77272 t=21037
shi jian 	事件	c=24 d=8.34567 t=21037
shi jian 	時間	c=19 d=5.84829 t=21037
shi jian zhou 	時間軸	c=1 d=0.798516 t=21037
shi jie 	世界	c=1 d=0.985112 t=21037
shi jue 	視覺	c=1 d=0.744532 t=21037
shi lai mu 	史萊姆	c=2 d=1.95123 t=21037
shi li 	實例	c=1 d=0.782705 t=21037
shi li 	示例	c=8 d=3.47368 t=21037
shi ma 	是嗎	c=1 d=1 t=21037
shi mian 	十面	c=3 d=2.34991 t=21037
shi mian mai fu 	十面埋伏	c=1 d=0.748264 t=21037
shi ming 	使命	c=1 d=0.715338 t=21037
shi pei 	適配	c=2 d=1.94128 t=21037
shi pin 	視頻	c=5 d=3.83629 t=21037
shi shan 	屎山	c=1 d=0.67032 t=21037
shi shi 	實施	c=1 d=0.19398 t=21037
shi shi 	實時	c=2 d=1.53666 t=21037
shi shi 	試試	c=5 d=1.22705 t=21037
shi shi kan 	試試看	c=1 d=0.264477 t=21037
shi tu 	視圖	c=1 d=0.527292 t=21037
shi xi 	實習	c=1 d=0.157237 t=21037
shi xian 	實現	c=25 d=7.19598 t=21037
shi xian de 	實現的	c=1 d=0.588605 t=21037
shi xiao 	失效	c=2 d=1.83739 t=21037
shi yi 	十一	c=2 d=1.51912 t=21037
shi yi ge 	是一個	c=1 d=0.955997 t=21037
shi yi yue 	十一月	c=1 d=0.683861 t=21037
shi yong 	使用	c=60 d=10.0707 t=21037
shi yong le 	使用了	c=1 d=0.918512 t=21037
shi yong lv 	使用率	c=3 d=2.1655 t=21037
shi zai 	實在	c=3 d=1.34096 t=21037
shi zai bu xing 	實在不行	c=1 d=0.782705 t=21037
shi zai shi 	實在是	c=1 d=0.318224 t=21037
shi zhan 	施展	c=1 d=0.786628 t=21037
shou 	受	c=1 d=0.70822 t=21037
shou 	手	c=3 d=1.12274 t=21037
shou 	收	c=2 d=1.40059 t=21037
shou 	首	c=3 d=2.86084 t=21037
shou bu dao 	收不到	c=1 d=0.965605 t=21037
shou bu le 	受不了	c=2 d=1.06128 t=21037
shou cuo 	手搓	c=4 d=1.9802 t=21037
shou dao 	收到	c=6 d=4.2426 t=21037
shou dong 	手動	c=9 d=4.27334 t=21037
shou ji 	手機	c=8 d=4.05975 t=21037
shou ji 	收集	c=1 d=0.782705 t=21037
shou ji duan 	手機端	c=1 d=0.895834 t=21037
shou ji hao 	手機號	c=1 d=0.970446 t=21037
shou xie 	手寫	c=5 d=3.04377 t=21037
shou ye 	首頁	c=7 d=3.88397 t=21037
shou yi 	手藝	c=2 d=1.34471 t=21037
shou zhi 	手指	c=6 d=5.26652 t=21037
shu 	樹	c=1 d=1 t=21037
shu 	輸	c=2 d=0.924551 t=21037
shu biao 	鼠標	c=8 d=3.5512 t=21037
shu chu 	輸出	c=12 d=5.99548 t=21037
shu fu 	舒服	c=1 d=0.380983 t=21037
shu jia 	暑假	c=1 d=0.548812 t=21037
shu ju 	數據	c=52 d=11.2865 t=21037
shu ju jie gou 	數據結構	c=1 d=0.551563 t=21037
shu ju ku 	數據庫	c=16 d=4.01817 t=21037
shu ju liang 	數據量	c=1 d=0.786628 t=21037
shu lai 	數來	c=1 d=0.923116 t=21037
shu lian 	熟練	c=1 d=0.677057 t=21037
shu liang 	數量	c=2 d=1.66223 t=21037
shu ru 	輸入	c=5 d=3.63648 t=21037
shu ru fa 	輸入法	c=6 d=4.01185 t=21037
shu shi 	屬實	c=2 d=1.76301 t=21037
shu tiao 	薯條	c=1 d=0.740818 t=21037
shu xi 	熟悉	c=1 d=0.941765 t=21037
shu xue 	數學	c=4 d=2.60636 t=21037
